datetime,precio_eur_mwh
2026-05-29 05:00:00+02:00,143.45
2026-05-29 06:00:00+02:00,175.15
2026-05-29 06:00:00+02:00,175.15
2026-05-29 06:00:00+02:00,175.15
2026-05-29 06:00:00+02:00,175.15
2026-05-29 06:00:00+02:00,175.15
2026-05-29 07:00:00+02:00,178.45
2026-05-29 07:00:00+02:00,178.45
2026-05-29 07:00:00+02:00,178.45
2026-05-29 07:00:00+02:00,178.45
2026-05-29 07:00:00+02:00,178.45
2026-05-29 08:00:00+02:00,172.58
2026-05-29 08:00:00+02:00,172.58
2026-05-29 08:00:00+02:00,172.58
2026-05-29 08:00:00+02:00,172.58
2026-05-29 08:00:00+02:00,172.58
2026-05-29 09:00:00+02:00,101.76
2026-05-29 09:00:00+02:00,101.76
2026-05-29 09:00:00+02:00,101.76
2026-05-29 09:00:00+02:00,101.76
2026-05-29 09:00:00+02:00,101.76
2026-05-29 10:00:00+02:00,119.11
2026-05-29 10:00:00+02:00,119.11
2026-05-29 10:00:00+02:00,119.11
2026-05-29 10:00:00+02:00,49.99
2026-05-29 10:00:00+02:00,49.99
2026-05-29 11:00:00+02:00,104.24
2026-05-29 11:00:00+02:00,104.24
2026-05-29 11:00:00+02:00,104.24
2026-05-29 11:00:00+02:00,104.24
2026-05-29 11:00:00+02:00,104.24
2026-05-29 12:00:00+02:00,102.99
2026-05-29 12:00:00+02:00,102.99
2026-05-29 12:00:00+02:00,102.99
2026-05-29 12:00:00+02:00,102.99
2026-05-29 12:00:00+02:00,102.99
2026-05-29 13:00:00+02:00,102.43
2026-05-29 13:00:00+02:00,102.43
2026-05-29 13:00:00+02:00,102.43
2026-05-29 13:00:00+02:00,102.43
2026-05-29 13:00:00+02:00,102.43
2026-05-29 14:00:00+02:00,105.85
2026-05-29 14:00:00+02:00,105.85
2026-05-29 14:00:00+02:00,36.76
2026-05-29 14:00:00+02:00,36.76
2026-05-29 14:00:00+02:00,36.76
2026-05-29 15:00:00+02:00,44.47
2026-05-29 15:00:00+02:00,44.47
2026-05-29 15:00:00+02:00,44.47
2026-05-29 15:00:00+02:00,44.47
2026-05-29 15:00:00+02:00,44.47
2026-05-29 16:00:00+02:00,52.46
2026-05-29 16:00:00+02:00,52.46
2026-05-29 16:00:00+02:00,52.46
2026-05-29 16:00:00+02:00,52.46
2026-05-29 16:00:00+02:00,52.46
2026-05-29 17:00:00+02:00,73.07
2026-05-29 17:00:00+02:00,73.07
2026-05-29 17:00:00+02:00,73.07
2026-05-29 17:00:00+02:00,73.07
2026-05-29 17:00:00+02:00,73.07
2026-05-29 18:00:00+02:00,179.75
2026-05-29 18:00:00+02:00,179.75
2026-05-29 18:00:00+02:00,179.75
2026-05-29 18:00:00+02:00,110.4
2026-05-29 18:00:00+02:00,110.4
2026-05-29 19:00:00+02:00,216.12
2026-05-29 19:00:00+02:00,216.12
2026-05-29 19:00:00+02:00,216.12
2026-05-29 19:00:00+02:00,216.12
2026-05-29 19:00:00+02:00,216.12
2026-05-29 20:00:00+02:00,257.57
2026-05-29 20:00:00+02:00,257.57
2026-05-29 20:00:00+02:00,257.57
2026-05-29 20:00:00+02:00,257.57
2026-05-29 20:00:00+02:00,257.57
2026-05-29 21:00:00+02:00,290.87
2026-05-29 21:00:00+02:00,290.87
2026-05-29 21:00:00+02:00,290.87
2026-05-29 21:00:00+02:00,290.87
2026-05-29 21:00:00+02:00,290.87
2026-05-29 22:00:00+02:00,227.96
2026-05-29 22:00:00+02:00,227.96
2026-05-29 22:00:00+02:00,227.96
2026-05-29 22:00:00+02:00,297.89
2026-05-29 22:00:00+02:00,297.89
2026-05-29 23:00:00+02:00,201.33
2026-05-29 23:00:00+02:00,201.33
2026-05-29 23:00:00+02:00,201.33
2026-05-29 23:00:00+02:00,201.33
2026-05-29 23:00:00+02:00,201.33
2026-05-30 00:00:00+02:00,160.47
2026-05-30 00:00:00+02:00,160.47
2026-05-30 00:00:00+02:00,160.47
2026-05-30 00:00:00+02:00,160.47
2026-05-30 00:00:00+02:00,160.47
2026-05-30 01:00:00+02:00,150.24
2026-05-30 01:00:00+02:00,150.24
2026-05-30 01:00:00+02:00,150.24
2026-05-30 01:00:00+02:00,150.24
2026-05-30 01:00:00+02:00,150.24
2026-05-30 02:00:00+02:00,140.85
2026-05-30 02:00:00+02:00,140.85
2026-05-30 02:00:00+02:00,140.85
2026-05-30 02:00:00+02:00,140.85
2026-05-30 02:00:00+02:00,140.85
2026-05-30 03:00:00+02:00,136.96
2026-05-30 03:00:00+02:00,136.96
2026-05-30 03:00:00+02:00,136.96
2026-05-30 03:00:00+02:00,136.96
2026-05-30 03:00:00+02:00,136.96
2026-05-30 04:00:00+02:00,148.05
2026-05-30 04:00:00+02:00,148.05
2026-05-30 04:00:00+02:00,148.05
2026-05-30 04:00:00+02:00,148.05
2026-05-30 04:00:00+02:00,148.05
2026-05-30 05:00:00+02:00,151.9
2026-05-30 05:00:00+02:00,151.9
2026-05-30 05:00:00+02:00,151.9
2026-05-30 05:00:00+02:00,151.9
2026-05-30 05:00:00+02:00,151.9
2026-05-30 06:00:00+02:00,150.39
2026-05-30 06:00:00+02:00,150.39
2026-05-30 06:00:00+02:00,150.39
2026-05-30 06:00:00+02:00,150.39
2026-05-30 06:00:00+02:00,150.39
2026-05-30 07:00:00+02:00,150.21
2026-05-30 07:00:00+02:00,150.21
2026-05-30 07:00:00+02:00,150.21
2026-05-30 07:00:00+02:00,150.21
2026-05-30 07:00:00+02:00,150.21
2026-05-30 08:00:00+02:00,93.77
2026-05-30 08:00:00+02:00,93.77
2026-05-30 08:00:00+02:00,93.77
2026-05-30 08:00:00+02:00,93.77
2026-05-30 08:00:00+02:00,93.77
2026-05-30 09:00:00+02:00,47.74
2026-05-30 09:00:00+02:00,47.74
2026-05-30 09:00:00+02:00,47.74
2026-05-30 09:00:00+02:00,47.74
2026-05-30 09:00:00+02:00,47.74
2026-05-30 10:00:00+02:00,27.18
2026-05-30 10:00:00+02:00,27.18
2026-05-30 10:00:00+02:00,27.18
2026-05-30 10:00:00+02:00,27.18
2026-05-30 10:00:00+02:00,27.18
2026-05-30 11:00:00+02:00,21.29
2026-05-30 11:00:00+02:00,21.29
2026-05-30 11:00:00+02:00,21.29
2026-05-30 11:00:00+02:00,21.29
2026-05-30 11:00:00+02:00,21.29
2026-05-30 12:00:00+02:00,17.11
2026-05-30 12:00:00+02:00,17.11
2026-05-30 12:00:00+02:00,17.11
2026-05-30 12:00:00+02:00,17.11
2026-05-30 12:00:00+02:00,17.11
2026-05-30 13:00:00+02:00,16.77
2026-05-30 13:00:00+02:00,16.77
2026-05-30 13:00:00+02:00,16.77
2026-05-30 13:00:00+02:00,16.77
2026-05-30 13:00:00+02:00,16.77
2026-05-30 14:00:00+02:00,16.83
2026-05-30 14:00:00+02:00,16.83
2026-05-30 14:00:00+02:00,16.83
2026-05-30 14:00:00+02:00,16.83
2026-05-30 14:00:00+02:00,16.83
2026-05-30 15:00:00+02:00,17.41
2026-05-30 15:00:00+02:00,17.41
2026-05-30 15:00:00+02:00,17.41
2026-05-30 15:00:00+02:00,17.41
2026-05-30 15:00:00+02:00,17.41
2026-05-30 16:00:00+02:00,26.92
2026-05-30 16:00:00+02:00,26.92
2026-05-30 16:00:00+02:00,26.92
