datetime,precio_eur_mwh
2026-05-31 10:45:00+02:00,0.0
2026-05-31 11:00:00+02:00,0.0
2026-05-31 11:00:00+02:00,0.0
2026-05-31 11:00:00+02:00,0.0
2026-05-31 11:00:00+02:00,0.0
2026-05-31 11:00:00+02:00,0.0
2026-05-31 11:00:00+02:00,0.0
2026-05-31 11:15:00+02:00,0.0
2026-05-31 11:15:00+02:00,0.0
2026-05-31 11:15:00+02:00,0.0
2026-05-31 11:15:00+02:00,0.0
2026-05-31 11:15:00+02:00,0.0
2026-05-31 11:15:00+02:00,0.0
2026-05-31 11:30:00+02:00,0.0
2026-05-31 11:30:00+02:00,0.0
2026-05-31 11:30:00+02:00,0.0
2026-05-31 11:30:00+02:00,0.0
2026-05-31 11:30:00+02:00,0.0
2026-05-31 11:30:00+02:00,0.0
2026-05-31 11:45:00+02:00,0.0
2026-05-31 11:45:00+02:00,0.0
2026-05-31 11:45:00+02:00,0.0
2026-05-31 11:45:00+02:00,0.0
2026-05-31 11:45:00+02:00,-0.01
2026-05-31 11:45:00+02:00,-0.01
2026-05-31 12:00:00+02:00,0.0
2026-05-31 12:00:00+02:00,0.0
2026-05-31 12:00:00+02:00,0.0
2026-05-31 12:00:00+02:00,0.0
2026-05-31 12:00:00+02:00,-0.01
2026-05-31 12:00:00+02:00,-0.01
2026-05-31 12:15:00+02:00,-0.01
2026-05-31 12:15:00+02:00,0.0
2026-05-31 12:15:00+02:00,-0.01
2026-05-31 12:15:00+02:00,0.0
2026-05-31 12:15:00+02:00,0.0
2026-05-31 12:15:00+02:00,0.0
2026-05-31 12:30:00+02:00,-0.01
2026-05-31 12:30:00+02:00,-0.01
2026-05-31 12:30:00+02:00,-0.01
2026-05-31 12:30:00+02:00,-0.01
2026-05-31 12:30:00+02:00,-0.01
2026-05-31 12:30:00+02:00,-0.01
2026-05-31 12:45:00+02:00,-0.01
2026-05-31 12:45:00+02:00,-0.01
2026-05-31 12:45:00+02:00,-0.01
2026-05-31 12:45:00+02:00,-0.01
2026-05-31 12:45:00+02:00,-0.01
2026-05-31 12:45:00+02:00,-0.01
2026-05-31 13:00:00+02:00,-0.01
2026-05-31 13:00:00+02:00,-0.01
2026-05-31 13:00:00+02:00,-0.01
2026-05-31 13:00:00+02:00,-0.01
2026-05-31 13:00:00+02:00,-0.01
2026-05-31 13:00:00+02:00,-0.01
2026-05-31 13:15:00+02:00,-0.01
2026-05-31 13:15:00+02:00,-0.01
2026-05-31 13:15:00+02:00,-0.01
2026-05-31 13:15:00+02:00,-0.01
2026-05-31 13:15:00+02:00,-0.01
2026-05-31 13:15:00+02:00,-0.01
2026-05-31 13:30:00+02:00,-0.01
2026-05-31 13:30:00+02:00,-0.01
2026-05-31 13:30:00+02:00,-0.01
2026-05-31 13:30:00+02:00,-0.01
2026-05-31 13:30:00+02:00,-0.01
2026-05-31 13:30:00+02:00,-0.01
2026-05-31 13:45:00+02:00,-0.01
2026-05-31 13:45:00+02:00,-0.01
2026-05-31 13:45:00+02:00,-0.01
2026-05-31 13:45:00+02:00,-0.01
2026-05-31 13:45:00+02:00,-0.01
2026-05-31 13:45:00+02:00,-0.01
2026-05-31 14:00:00+02:00,-0.01
2026-05-31 14:00:00+02:00,-0.01
2026-05-31 14:00:00+02:00,-0.01
2026-05-31 14:00:00+02:00,-0.01
2026-05-31 14:00:00+02:00,-0.01
2026-05-31 14:00:00+02:00,-0.01
2026-05-31 14:15:00+02:00,-0.01
2026-05-31 14:15:00+02:00,-0.01
2026-05-31 14:15:00+02:00,-0.01
2026-05-31 14:15:00+02:00,-0.01
2026-05-31 14:15:00+02:00,-0.01
2026-05-31 14:15:00+02:00,-0.01
2026-05-31 14:30:00+02:00,-0.01
2026-05-31 14:30:00+02:00,-0.01
2026-05-31 14:30:00+02:00,-0.01
2026-05-31 14:30:00+02:00,-0.01
2026-05-31 14:30:00+02:00,-0.01
2026-05-31 14:30:00+02:00,-0.01
2026-05-31 14:45:00+02:00,-0.01
2026-05-31 14:45:00+02:00,-0.01
2026-05-31 14:45:00+02:00,-0.01
2026-05-31 14:45:00+02:00,-0.05
2026-05-31 14:45:00+02:00,-0.01
2026-05-31 14:45:00+02:00,-0.05
2026-05-31 15:00:00+02:00,-0.3
2026-05-31 15:00:00+02:00,-0.01
2026-05-31 15:00:00+02:00,-0.3
2026-05-31 15:00:00+02:00,-0.01
2026-05-31 15:00:00+02:00,-0.01
2026-05-31 15:00:00+02:00,-0.01
2026-05-31 15:15:00+02:00,-0.49
2026-05-31 15:15:00+02:00,0.0
2026-05-31 15:15:00+02:00,-0.49
2026-05-31 15:15:00+02:00,0.0
2026-05-31 15:15:00+02:00,0.0
2026-05-31 15:15:00+02:00,0.0
2026-05-31 15:30:00+02:00,0.0
2026-05-31 15:30:00+02:00,0.0
2026-05-31 15:30:00+02:00,0.0
2026-05-31 15:30:00+02:00,0.0
2026-05-31 15:30:00+02:00,-0.3
2026-05-31 15:30:00+02:00,-0.3
2026-05-31 15:45:00+02:00,0.01
2026-05-31 15:45:00+02:00,-0.3
2026-05-31 15:45:00+02:00,0.0
2026-05-31 15:45:00+02:00,-0.3
2026-05-31 15:45:00+02:00,0.01
2026-05-31 15:45:00+02:00,0.01
2026-05-31 16:00:00+02:00,-0.05
2026-05-31 16:00:00+02:00,-0.01
2026-05-31 16:00:00+02:00,-0.05
2026-05-31 16:00:00+02:00,7.73
2026-05-31 16:00:00+02:00,5.9
2026-05-31 16:00:00+02:00,6.68
2026-05-31 16:15:00+02:00,32.89
2026-05-31 16:15:00+02:00,38.06
2026-05-31 16:15:00+02:00,29.09
2026-05-31 16:15:00+02:00,-0.01
2026-05-31 16:15:00+02:00,-0.01
2026-05-31 16:15:00+02:00,-0.01
2026-05-31 16:30:00+02:00,-0.01
2026-05-31 16:30:00+02:00,-0.01
2026-05-31 16:30:00+02:00,-0.01
2026-05-31 16:30:00+02:00,63.88
2026-05-31 16:30:00+02:00,48.83
2026-05-31 16:30:00+02:00,55.2
2026-05-31 16:45:00+02:00,74.62
2026-05-31 16:45:00+02:00,66.0
2026-05-31 16:45:00+02:00,86.34
2026-05-31 16:45:00+02:00,-0.01
2026-05-31 16:45:00+02:00,-0.01
2026-05-31 16:45:00+02:00,-0.01
2026-05-31 17:00:00+02:00,54.36
2026-05-31 17:00:00+02:00,-0.01
2026-05-31 17:00:00+02:00,-0.01
2026-05-31 17:00:00+02:00,-0.01
2026-05-31 17:00:00+02:00,65.94
2026-05-31 17:00:00+02:00,58.47
2026-05-31 17:15:00+02:00,79.28
2026-05-31 17:15:00+02:00,89.41
2026-05-31 17:15:00+02:00,73.7
2026-05-31 17:15:00+02:00,-0.01
2026-05-31 17:15:00+02:00,-0.01
2026-05-31 17:15:00+02:00,-0.01
2026-05-31 17:30:00+02:00,0.0
2026-05-31 17:30:00+02:00,0.0
2026-05-31 17:30:00+02:00,0.0
2026-05-31 17:30:00+02:00,104.0
2026-05-31 17:30:00+02:00,85.73
2026-05-31 17:30:00+02:00,92.23
2026-05-31 17:45:00+02:00,110.74
2026-05-31 17:45:00+02:00,124.35
2026-05-31 17:45:00+02:00,101.79
2026-05-31 17:45:00+02:00,0.0
2026-05-31 17:45:00+02:00,0.0
2026-05-31 17:45:00+02:00,0.0
2026-05-31 18:00:00+02:00,0.01
2026-05-31 18:00:00+02:00,0.01
2026-05-31 18:00:00+02:00,0.01
2026-05-31 18:00:00+02:00,104.0
2026-05-31 18:00:00+02:00,91.7
2026-05-31 18:00:00+02:00,94.43
2026-05-31 18:15:00+02:00,105.05
2026-05-31 18:15:00+02:00,108.14
2026-05-31 18:15:00+02:00,119.02
2026-05-31 18:15:00+02:00,0.84
2026-05-31 18:15:00+02:00,0.84
2026-05-31 18:15:00+02:00,0.84
2026-05-31 18:30:00+02:00,1.55
2026-05-31 18:30:00+02:00,1.55
2026-05-31 18:30:00+02:00,1.55
2026-05-31 18:30:00+02:00,136.47
2026-05-31 18:30:00+02:00,120.51
2026-05-31 18:30:00+02:00,124.05
2026-05-31 18:45:00+02:00,13.1
2026-05-31 18:45:00+02:00,13.48
2026-05-31 18:45:00+02:00,13.1
2026-05-31 18:45:00+02:00,149.57
2026-05-31 18:45:00+02:00,133.47
2026-05-31 18:45:00+02:00,137.04
2026-05-31 19:00:00+02:00,120.15
2026-05-31 19:00:00+02:00,131.77
2026-05-31 19:00:00+02:00,116.81
2026-05-31 19:00:00+02:00,5.59
2026-05-31 19:00:00+02:00,5.59
2026-05-31 19:00:00+02:00,5.59
2026-05-31 19:15:00+02:00,24.46
2026-05-31 19:15:00+02:00,24.46
2026-05-31 19:15:00+02:00,24.46
2026-05-31 19:15:00+02:00,137.98
2026-05-31 19:15:00+02:00,124.52
2026-05-31 19:15:00+02:00,127.52
2026-05-31 19:30:00+02:00,41.08
2026-05-31 19:30:00+02:00,41.08
2026-05-31 19:30:00+02:00,41.08
2026-05-31 19:30:00+02:00,145.22
2026-05-31 19:30:00+02:00,132.87
2026-05-31 19:30:00+02:00,135.62
2026-05-31 19:45:00+02:00,139.36
2026-05-31 19:45:00+02:00,150.51
2026-05-31 19:45:00+02:00,141.85
2026-05-31 19:45:00+02:00,56.5
2026-05-31 19:45:00+02:00,56.5
2026-05-31 19:45:00+02:00,56.5
2026-05-31 20:00:00+02:00,131.23
2026-05-31 20:00:00+02:00,121.67
2026-05-31 20:00:00+02:00,144.07
2026-05-31 20:00:00+02:00,39.93
2026-05-31 20:00:00+02:00,39.93
2026-05-31 20:00:00+02:00,39.93
2026-05-31 20:15:00+02:00,63.24
2026-05-31 20:15:00+02:00,63.24
2026-05-31 20:15:00+02:00,63.24
2026-05-31 20:15:00+02:00,147.98
2026-05-31 20:15:00+02:00,129.76
2026-05-31 20:15:00+02:00,137.53
2026-05-31 20:30:00+02:00,146.93
2026-05-31 20:30:00+02:00,139.18
2026-05-31 20:30:00+02:00,157.35
2026-05-31 20:30:00+02:00,72.89
2026-05-31 20:30:00+02:00,72.89
2026-05-31 20:30:00+02:00,72.89
2026-05-31 20:45:00+02:00,161.65
2026-05-31 20:45:00+02:00,152.29
2026-05-31 20:45:00+02:00,154.26
2026-05-31 20:45:00+02:00,85.92
2026-05-31 20:45:00+02:00,85.92
2026-05-31 20:45:00+02:00,85.92
2026-05-31 21:00:00+02:00,95.0
2026-05-31 21:00:00+02:00,83.18
2026-05-31 21:00:00+02:00,95.0
2026-05-31 21:00:00+02:00,158.51
2026-05-31 21:00:00+02:00,149.49
2026-05-31 21:00:00+02:00,151.5
2026-05-31 21:15:00+02:00,148.32
2026-05-31 21:15:00+02:00,155.56
2026-05-31 21:15:00+02:00,146.25
2026-05-31 21:15:00+02:00,77.76
2026-05-31 21:15:00+02:00,99.86
2026-05-31 21:15:00+02:00,99.86
2026-05-31 21:30:00+02:00,100.18
2026-05-31 21:30:00+02:00,90.17
2026-05-31 21:30:00+02:00,100.18
2026-05-31 21:30:00+02:00,154.78
2026-05-31 21:30:00+02:00,147.04
2026-05-31 21:30:00+02:00,148.76
2026-05-31 21:45:00+02:00,149.14
2026-05-31 21:45:00+02:00,151.01
2026-05-31 21:45:00+02:00,155.29
2026-05-31 21:45:00+02:00,100.42
2026-05-31 21:45:00+02:00,93.22
2026-05-31 21:45:00+02:00,100.42
2026-05-31 22:00:00+02:00,100.72
2026-05-31 22:00:00+02:00,100.72
2026-05-31 22:00:00+02:00,100.72
2026-05-31 22:00:00+02:00,162.16
2026-05-31 22:00:00+02:00,154.71
2026-05-31 22:00:00+02:00,156.35
2026-05-31 22:15:00+02:00,100.8
2026-05-31 22:15:00+02:00,100.8
2026-05-31 22:15:00+02:00,100.8
2026-05-31 22:15:00+02:00,154.86
2026-05-31 22:15:00+02:00,148.31
2026-05-31 22:15:00+02:00,149.75
2026-05-31 22:30:00+02:00,146.56
2026-05-31 22:30:00+02:00,104.67
2026-05-31 22:30:00+02:00,145.32
2026-05-31 22:30:00+02:00,150.94
2026-05-31 22:30:00+02:00,104.67
2026-05-31 22:30:00+02:00,104.67
2026-05-31 22:45:00+02:00,100.42
2026-05-31 22:45:00+02:00,100.42
2026-05-31 22:45:00+02:00,100.42
2026-05-31 22:45:00+02:00,144.55
2026-05-31 22:45:00+02:00,139.2
2026-05-31 22:45:00+02:00,140.37
2026-05-31 23:00:00+02:00,146.86
2026-05-31 23:00:00+02:00,145.4
2026-05-31 23:00:00+02:00,151.52
2026-05-31 23:00:00+02:00,98.28
2026-05-31 23:00:00+02:00,98.28
2026-05-31 23:00:00+02:00,98.28
2026-05-31 23:15:00+02:00,89.8
2026-05-31 23:15:00+02:00,89.8
2026-05-31 23:15:00+02:00,89.8
2026-05-31 23:15:00+02:00,146.95
2026-05-31 23:15:00+02:00,140.38
2026-05-31 23:15:00+02:00,141.95
2026-05-31 23:30:00+02:00,138.58
2026-05-31 23:30:00+02:00,137.2
2026-05-31 23:30:00+02:00,142.99
2026-05-31 23:30:00+02:00,92.61
2026-05-31 23:30:00+02:00,92.61
2026-05-31 23:30:00+02:00,92.61
2026-05-31 23:45:00+02:00,85.32
2026-05-31 23:45:00+02:00,85.32
2026-05-31 23:45:00+02:00,85.32
2026-05-31 23:45:00+02:00,139.93
2026-05-31 23:45:00+02:00,133.66
2026-05-31 23:45:00+02:00,135.16
2026-06-01 00:00:00+02:00,149.18
2026-06-01 00:00:00+02:00,108.4
2026-06-01 00:00:00+02:00,108.4
2026-06-01 00:00:00+02:00,108.4
2026-06-01 00:15:00+02:00,103.68
2026-06-01 00:15:00+02:00,103.68
2026-06-01 00:15:00+02:00,103.68
2026-06-01 00:15:00+02:00,136.85
2026-06-01 00:30:00+02:00,139.28
2026-06-01 00:30:00+02:00,94.66
2026-06-01 00:30:00+02:00,48.23
2026-06-01 00:30:00+02:00,94.66
2026-06-01 00:45:00+02:00,93.27
2026-06-01 00:45:00+02:00,12.33
2026-06-01 00:45:00+02:00,93.27
2026-06-01 00:45:00+02:00,129.09
2026-06-01 01:00:00+02:00,94.66
2026-06-01 01:00:00+02:00,40.46
2026-06-01 01:00:00+02:00,94.66
2026-06-01 01:00:00+02:00,131.61
2026-06-01 01:15:00+02:00,123.66
2026-06-01 01:15:00+02:00,93.27
2026-06-01 01:15:00+02:00,93.27
2026-06-01 01:15:00+02:00,48.14
2026-06-01 01:30:00+02:00,93.08
2026-06-01 01:30:00+02:00,66.71
2026-06-01 01:30:00+02:00,93.08
2026-06-01 01:30:00+02:00,120.62
2026-06-01 01:45:00+02:00,115.3
2026-06-01 01:45:00+02:00,92.97
2026-06-01 01:45:00+02:00,43.92
2026-06-01 01:45:00+02:00,92.97
2026-06-01 02:00:00+02:00,92.14
2026-06-01 02:00:00+02:00,64.95
2026-06-01 02:00:00+02:00,92.14
2026-06-01 02:00:00+02:00,117.39
2026-06-01 02:15:00+02:00,92.14
2026-06-01 02:15:00+02:00,119.81
2026-06-01 02:15:00+02:00,92.14
2026-06-01 02:15:00+02:00,40.45
2026-06-01 02:30:00+02:00,92.14
2026-06-01 02:30:00+02:00,35.0
2026-06-01 02:30:00+02:00,92.14
2026-06-01 02:30:00+02:00,117.86
2026-06-01 02:45:00+02:00,92.14
2026-06-01 02:45:00+02:00,92.14
2026-06-01 02:45:00+02:00,19.03
2026-06-01 02:45:00+02:00,114.46
2026-06-01 03:00:00+02:00,115.0
2026-06-01 03:00:00+02:00,92.14
2026-06-01 03:00:00+02:00,26.43
2026-06-01 03:00:00+02:00,92.14
2026-06-01 03:15:00+02:00,93.08
2026-06-01 03:15:00+02:00,3.21
2026-06-01 03:15:00+02:00,93.08
2026-06-01 03:15:00+02:00,115.4
2026-06-01 03:30:00+02:00,94.66
2026-06-01 03:30:00+02:00,17.08
2026-06-01 03:30:00+02:00,94.66
2026-06-01 03:30:00+02:00,113.16
2026-06-01 03:45:00+02:00,113.99
2026-06-01 03:45:00+02:00,95.0
2026-06-01 03:45:00+02:00,95.0
2026-06-01 03:45:00+02:00,24.09
2026-06-01 04:00:00+02:00,94.66
2026-06-01 04:00:00+02:00,35.43
2026-06-01 04:00:00+02:00,94.66
2026-06-01 04:00:00+02:00,114.95
2026-06-01 04:15:00+02:00,116.32
2026-06-01 04:15:00+02:00,94.66
2026-06-01 04:15:00+02:00,44.67
2026-06-01 04:15:00+02:00,94.66
2026-06-01 04:30:00+02:00,95.85
2026-06-01 04:30:00+02:00,18.41
2026-06-01 04:30:00+02:00,95.85
2026-06-01 04:30:00+02:00,119.98
2026-06-01 04:45:00+02:00,99.06
2026-06-01 04:45:00+02:00,124.59
2026-06-01 04:45:00+02:00,99.06
2026-06-01 04:45:00+02:00,26.3
2026-06-01 05:00:00+02:00,100.0
2026-06-01 05:00:00+02:00,32.33
2026-06-01 05:00:00+02:00,100.0
2026-06-01 05:00:00+02:00,118.55
